TXN DATE,TRANSACTION ID,CUSTOMER ID,POLICY NUMBER,POLICY EFF DT,LOSS DT,REPORT DT,INSURANCE TYPE,PREMIUM AMOUNT,CLAIM AMOUNT,CUSTOMER NAME,CITY,STATE,POSTAL CODE,MARITAL STATUS,AGE,TENURE,EMPLOYMENT STATUS,NO OF FAMILY MEMBERS,RISK SEGMENTATION,HOUSE TYPE,SOCIAL CLASS,CUSTOMER EDUCATION LEVEL,CLAIM STATUS,INCIDENT SEVERITY,AUTHORITY CONTACTED,ANY INJURY,POLICE REPORT AVAILABLE,INCIDENT STATE,INCIDENT CITY,INCIDENT HOUR OF THE DAY,AGENT ID,VENDOR ID
07-08-2020,TXN00001685,A00001191,PLC00004318,21-04-2018,27-07-2020,01-08-2020,Mobile,7.27,400,Alfred Tait,Montgomery,AL,36108,Married,33,90,Employed,6,Low,Mortgage,Medium Income,College,Approved,Major Loss,Ambulance,No,No,CA,Carson,21,AGENT00803,VNDR00233
07-08-2020,TXN00001686,A00000276,PLC00003760,15-01-2013,20-07-2020,25-07-2020,Motor,111.37,7000,Penny Pickel,Arvada,CO,80002,Married,51,15,Employed,5,High,Own,Medium Income,MD,Approved,Major Loss,Police,Yes,No,CA,Hayward,20,AGENT00794,No Vendor
07-08-2020,TXN00001687,A00004995,PLC00007098,21-08-2017,25-07-2020,30-07-2020,Motor,70.78,4000,Diane Mcchristian,Washington,DC,20011,Married,50,13,Employed,3,Low,Own,Higher Income,Bachelor,Approved,Total Loss,Ambulance,No,Yes,MA,Braintree,6,AGENT01108,No Vendor
07-08-2020,TXN00001688,A00003681,PLC00001241,20-05-2016,18-07-2020,23-07-2020,Health,150.13,18000,Thomas White,Glendale,AZ,85302,Married,46,73,Employed,2,Medium,Own,Medium Income,College,Approved,Major Loss,Police,Yes,Yes,OK,Moore,2,AGENT00741,No Vendor
07-08-2020,TXN00001689,A00005431,PLC00003761,27-05-2018,28-07-2020,31-07-2020,Motor,74.99,8000,Ralph Mello,Panama City,FL,32408,Single,46,79,Employed,7,Low,Mortgage,Lower Income,High School,Approved,Major Loss,Other,Yes,Yes,MD,Annapolis,2,AGENT00453,No Vendor
07-08-2020,TXN00001690,A00006949,PLC00003102,25-09-2011,30-07-2020,02-08-2020,Mobile,7.13,700,Sara Felten,Oakland,CA,94611,Married,33,108,Employed,6,Low,Mortgage,Medium Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,Yes,CA,Dublin,7,AGENT00321,VNDR00505
07-08-2020,TXN00001691,A00007293,PLC00007602,10-08-2013,24-07-2020,29-07-2020,Health,100.78,19000,Todd Kelley,Montgomery,AL,36108,Married,63,29,Employed,6,Medium,Mortgage,Lower Income,High School,Approved,Total Loss,None,No,Yes,DC,Washington,7,AGENT01199,VNDR00557
07-08-2020,TXN00001692,A00009838,PLC00001606,14-08-2015,26-07-2020,31-07-2020,Health,125.04,18000,William Oliver,Nashville,TN,37218,Single,53,86,Employed,6,Low,Own,Lower Income,Bachelor,Approved,Major Loss,None,Yes,Yes,GA,Savannah,11,AGENT01124,VNDR00265
07-08-2020,TXN00001693,A00000640,PLC00000792,24-03-2016,24-07-2020,29-07-2020,Life,80.38,20000,Shawn Strickland,Richmond,VT,5477,Married,51,44,Unemployed,5,Medium,Rent,Higher Income,College,Approved,Major Loss,Other,Yes,Yes,MD,Edgewater,22,AGENT00930,VNDR00594
07-08-2020,TXN00001694,A00002149,PLC00004759,12-10-2015,20-07-2020,25-07-2020,Travel,55.47,5000,Norman Jordan,Arvada,CO,80005,Married,47,28,Employed,2,Medium,Rent,Higher Income,Unknown,Approved,Major Loss,Other,Yes,Yes,VT,Colchester,3,AGENT00467,VNDR00482
07-08-2020,TXN00001695,A00002994,PLC00008691,22-10-2015,26-07-2020,31-07-2020,Travel,96.04,4000,Helen Benz,Quincy,MA,2170,Single,60,108,Employed,7,Low,Rent,Medium Income,High School,Approved,Minor Loss,Ambulance,Yes,Yes,DC,Washington,0,AGENT00486,VNDR00254
07-08-2020,TXN00001696,A00000778,PLC00008034,11-06-2013,18-07-2020,23-07-2020,Life,97.83,77000,Irene Trinh,Savannah,GA,31404,Married,25,72,Employed,7,Medium,Own,Medium Income,MD,Approved,Minor Loss,Other,Yes,Yes,MD,Glen Burnie,2,AGENT00734,VNDR00326
07-08-2020,TXN00001697,A00006006,PLC00000292,13-12-2016,02-08-2020,03-08-2020,Health,196.10,7000,Rogelio Richards,Nashville,TN,37221,Married,25,54,Employed,2,Low,Rent,Lower Income,Bachelor,Approved,Major Loss,Police,Yes,No,AR,Fayetteville,22,AGENT00823,VNDR00228
07-08-2020,TXN00001698,A00008758,PLC00002084,05-05-2011,29-07-2020,01-08-2020,Mobile,11.67,300,David Peoples,Anchorage,AK,99507,Married,49,45,Employed,3,Medium,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,Police,Yes,No,FL,Panama City Beach,1,AGENT00714,VNDR00354
07-08-2020,TXN00001699,A00001606,PLC00000148,03-09-2019,23-07-2020,28-07-2020,Life,80.67,92000,Morris Butler,Fortuna,CA,95540,Married,62,44,Employed,6,Medium,Rent,Medium Income,Bachelor,Approved,Major Loss,Ambulance,Yes,Yes,KY,Louisville,18,AGENT00777,No Vendor
07-08-2020,TXN00001700,A00007197,PLC00008411,19-07-2017,28-07-2020,31-07-2020,Motor,118.17,1000,Tennille Bieber,Nolensville,TN,37135,Married,45,28,Employed,6,Low,Own,Medium Income,Bachelor,Approved,Major Loss,Other,Yes,Yes,GA,Savannah,15,AGENT01152,VNDR00315
07-08-2020,TXN00001701,A00004618,PLC00004124,01-11-2018,03-08-2020,04-08-2020,Motor,130.90,5000,Allen Phares,Glendale,AZ,85308,Married,38,35,Unemployed,7,Medium,Own,Medium Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,AZ,Glendale,8,AGENT00595,VNDR00228
07-08-2020,TXN00001702,A00006687,PLC00003565,04-09-2011,20-07-2020,25-07-2020,Life,90.46,55000,Dominick Daniels,Fayetteville,AR,72704,Married,62,46,Employed,3,Low,Mortgage,Higher Income,Bachelor,Approved,Major Loss,None,No,Yes,CT,Manchester,23,AGENT00395,VNDR00134
07-08-2020,TXN00001703,A00003491,PLC00000580,27-05-2014,03-08-2020,04-08-2020,Health,129.39,1000,Stanley Limones,Washington,DC,20008,Married,37,80,Employed,7,Low,Own,Medium Income,High School,Approved,Minor Loss,Police,Yes,Yes,MA,Brockton,20,AGENT00709,No Vendor
07-08-2020,TXN00001704,A00005119,PLC00005918,14-11-2015,28-07-2020,31-07-2020,Health,131.63,19000,Earl Fort,Brookline,MA,2446,Married,62,30,Employed,6,High,Mortgage,Lower Income,College,Approved,Minor Loss,None,Yes,No,FL,Mexico Beach,0,AGENT00952,VNDR00060
07-08-2020,TXN00001705,A00001976,PLC00004740,27-12-2012,06-08-2020,06-08-2020,Motor,77.50,4000,Tommy Perry,Nashville,TN,37214,Married,31,61,Employed,6,High,Rent,Medium Income,Bachelor,Approved,Major Loss,Police,No,No,CA,Los Angeles,2,AGENT01200,VNDR00266
07-08-2020,TXN00001706,A00006319,PLC00000412,15-04-2012,06-08-2020,06-08-2020,Travel,89.39,4000,Thomas Burnham,Montgomery,AL,36104,Married,33,99,Employed,5,Medium,Mortgage,Medium Income,PhD,Approved,Minor Loss,None,No,Yes,FL,Panama City,1,AGENT00277,VNDR00188
08-08-2020,TXN00001707,A00000244,PLC00005419,17-11-2013,02-08-2020,04-08-2020,Property,117.43,17000,Ada Vermeesch,Brockton,MA,2301,Married,34,87,Employed,7,Medium,Own,Medium Income,Masters,Approved,Minor Loss,Police,No,No,AZ,Glendale,0,AGENT00972,VNDR00387
08-08-2020,TXN00001708,A00001139,PLC00006590,26-04-2015,07-08-2020,07-08-2020,Travel,54.99,3000,Monica Mention,Oklahoma City,OK,73107,Single,33,39,Employed,7,Medium,Own,Higher Income,High School,Approved,Total Loss,Ambulance,Yes,No,TN,Nashville,22,AGENT01186,VNDR00448
08-08-2020,TXN00001709,A00002379,PLC00006509,06-08-2015,02-08-2020,04-08-2020,Life,83.19,74000,Ebony Payson,Pasadena,MD,21122,Married,40,68,Employed,6,Low,Own,Medium Income,Bachelor,Approved,Minor Loss,None,Yes,Yes,AZ,Glendale,15,AGENT00918,VNDR00488
08-08-2020,TXN00001710,A00004672,PLC00001367,13-11-2017,22-07-2020,27-07-2020,Health,157.42,6000,Rebecca Lance,Mammoth Lakes,CA,93546,Single,36,35,Employed,7,Low,Own,Higher Income,College,Approved,Major Loss,None,No,Yes,VT,Pawlet,17,AGENT00365,VNDR00279
08-08-2020,TXN00001711,A00009302,PLC00008158,19-12-2018,30-07-2020,02-08-2020,Motor,107.35,1000,Mary Mckie,Edgewater,MD,21037,Single,38,55,Employed,6,Medium,Mortgage,Medium Income,High School,Approved,Total Loss,Ambulance,Yes,No,FL,Panama City Beach,3,AGENT00151,VNDR00402
08-08-2020,TXN00001712,A00005681,PLC00009526,10-09-2011,28-07-2020,02-08-2020,Motor,113.54,10000,Kandice Pickle,Arvada,CO,80003,Married,40,93,Employed,5,High,Rent,Lower Income,Bachelor,Approved,Minor Loss,Police,Yes,Yes,KY,Plantation,4,AGENT00006,No Vendor
08-08-2020,TXN00001713,A00003787,PLC00000383,09-01-2013,21-07-2020,26-07-2020,Life,95.30,88000,Albert Waters,Montgomery,AL,36117,Single,39,113,Employed,6,High,Rent,Medium Income,College,Approved,Minor Loss,None,Yes,No,OK,Edmond,12,AGENT00262,No Vendor
08-08-2020,TXN00001714,A00004059,PLC00002904,22-12-2017,21-07-2020,26-07-2020,Travel,83.61,1000,Anthony Kornbluth,Oklahoma City,OK,73107,Married,58,62,Unemployed,4,Medium,Own,Lower Income,MD,Approved,Major Loss,Police,Yes,Yes,AZ,Glendale,14,AGENT00286,VNDR00056
08-08-2020,TXN00001715,A00007109,PLC00000755,04-02-2017,21-07-2020,26-07-2020,Travel,59.22,3000,William Vaughan,Arvada,CO,80005,Single,50,49,Unemployed,2,Medium,Mortgage,Medium Income,High School,Denied,Minor Loss,Police,Yes,Yes,CT,Manchester,1,AGENT00669,VNDR00025
08-08-2020,TXN00001716,A00007043,PLC00006123,19-04-2012,27-07-2020,01-08-2020,Motor,136.57,1000,Hilton Henderson,Glendale,AZ,85308,Married,56,11,Unemployed,4,High,Own,Medium Income,Bachelor,Approved,Total Loss,Police,Yes,No,CO,Arvada,11,AGENT00090,VNDR00087
08-08-2020,TXN00001717,A00000683,PLC00004409,04-07-2017,20-07-2020,25-07-2020,Travel,79.58,1000,Chris Border,Manchester,CT,6040,Single,63,38,Employed,3,Low,Rent,Medium Income,Bachelor,Approved,Total Loss,Police,No,Yes,TN,Nashville,10,AGENT01150,VNDR00385
08-08-2020,TXN00001718,A00002799,PLC00005106,11-05-2016,05-08-2020,05-08-2020,Mobile,6.30,700,Thomas Pitts,Glendale,AZ,85306,Married,52,21,Employed,5,Low,Mortgage,Higher Income,Bachelor,Approved,Total Loss,None,No,Yes,TN,Nashville,21,AGENT00131,No Vendor
08-08-2020,TXN00001719,A00004180,PLC00008562,21-10-2018,30-07-2020,02-08-2020,Motor,88.49,5000,Alberta Hassard,Glen Burnie,MD,21061,Married,38,41,Employed,3,Low,Rent,Lower Income,College,Approved,Major Loss,None,Yes,Yes,AL,Montgomery,11,AGENT00081,VNDR00386
08-08-2020,TXN00001720,A00006666,PLC00004989,17-02-2016,27-07-2020,01-08-2020,Health,126.97,18000,Herman Headrick,Louisville,KY,40223,Single,34,7,Unemployed,4,Medium,Own,Higher Income,High School,Approved,Minor Loss,None,Yes,No,MD,Arnold,8,AGENT00815,VNDR00009
08-08-2020,TXN00001721,A00005762,PLC00002374,14-02-2017,24-07-2020,29-07-2020,Travel,62.03,4000,Wayne Garcia,Manchester,CT,6042,Married,64,96,Employed,6,Medium,Own,Medium Income,Unknown,Approved,Minor Loss,Other,No,Yes,KY,Louisville,1,AGENT00027,VNDR00276
08-08-2020,TXN00001722,A00003013,PLC00002520,19-05-2011,02-08-2020,04-08-2020,Mobile,7.37,200,David Stewart,Panama City,FL,32401,Married,48,75,Employed,7,Medium,Own,Medium Income,Masters,Approved,Total Loss,Ambulance,Yes,No,MA,Waltham,11,AGENT00915,No Vendor
08-08-2020,TXN00001723,A00001300,PLC00008908,09-04-2017,07-08-2020,07-08-2020,Travel,76.46,1000,Barbara Bernes,Hyde Park,VT,5655,Married,27,119,Employed,4,Low,Rent,Medium Income,High School,Approved,Minor Loss,Other,Yes,Yes,AK,Anchorage,20,AGENT00361,VNDR00161
08-08-2020,TXN00001724,A00003694,PLC00006070,12-06-2012,05-08-2020,05-08-2020,Travel,83.00,1000,Michael Cruz,Savannah,GA,31419,Married,58,11,Employed,7,Medium,Rent,Medium Income,Masters,Approved,Major Loss,None,No,Yes,MD,Riva,0,AGENT00513,VNDR00378
08-08-2020,TXN00001725,A00005905,PLC00003121,23-02-2011,20-07-2020,25-07-2020,Motor,116.06,1000,Peter Bryan,Louisville,KY,40245,Married,53,116,Employed,6,Low,Mortgage,Lower Income,College,Approved,Minor Loss,Ambulance,Yes,Yes,FL,Panama City Beach,2,AGENT00160,VNDR00544
08-08-2020,TXN00001726,A00005969,PLC00004009,28-09-2017,22-07-2020,27-07-2020,Mobile,9.75,600,Ernest Cook,Ardmore,OK,73401,Married,30,77,Employed,6,Low,Mortgage,Higher Income,MD,Approved,Major Loss,Police,Yes,No,GA,Savannah,7,AGENT01124,VNDR00077
08-08-2020,TXN00001727,A00006349,PLC00009076,28-01-2017,28-07-2020,02-08-2020,Travel,86.31,2000,John Jurasek,Washington,DC,20009,Single,61,105,Employed,5,Medium,Own,Medium Income,Unknown,Approved,Major Loss,Police,Yes,No,DC,Washington,3,AGENT00061,VNDR00365
09-08-2020,TXN00001728,A00004820,PLC00006291,04-11-2010,04-08-2020,05-08-2020,Health,116.54,9000,Henry Gardner,Panama City Beach,FL,32413,Married,60,18,Unemployed,5,Medium,Rent,Higher Income,High School,Approved,Total Loss,Ambulance,Yes,Yes,MD,Millersville,21,AGENT00873,VNDR00359
09-08-2020,TXN00001729,A00005503,PLC00000986,12-07-2014,26-07-2020,31-07-2020,Motor,96.11,3000,Jesse Rawson,Groton,CT,6340,Married,30,109,Employed,5,Medium,Mortgage,Medium Income,College,Approved,Major Loss,Ambulance,Yes,Yes,AK,Anchorage,23,AGENT00851,No Vendor
09-08-2020,TXN00001730,A00003141,PLC00003425,23-05-2013,20-07-2020,25-07-2020,Property,125.28,33000,Edward Ferguson,Deale,MD,20751,Married,45,6,Employed,5,Medium,Rent,Medium Income,Bachelor,Approved,Total Loss,Police,No,Yes,KY,Louisville,23,AGENT01099,VNDR00071
09-08-2020,TXN00001731,A00006713,PLC00007744,23-02-2013,05-08-2020,06-08-2020,Health,150.23,10000,Madelyn Gordon,Louisville,KY,40213,Married,49,100,Employed,2,Medium,Mortgage,Medium Income,Bachelor,Approved,Major Loss,Police,Yes,No,MA,Falmouth,23,AGENT00198,No Vendor
09-08-2020,TXN00001732,A00001510,PLC00001931,12-10-2013,04-08-2020,05-08-2020,Travel,80.46,3000,Theresa Ortega,Manchester,CT,6042,Married,57,97,Employed,5,Medium,Mortgage,Lower Income,MD,Denied,Minor Loss,Police,Yes,No,CT,Manchester,12,AGENT01163,VNDR00046
09-08-2020,TXN00001733,A00004121,PLC00006583,18-03-2017,07-08-2020,07-08-2020,Mobile,10.45,300,Brenda Solomon,Manchester,CT,6040,Married,54,24,Employed,5,Medium,Mortgage,Medium Income,Bachelor,Approved,Total Loss,Police,Yes,Yes,TN,Nashville,18,AGENT01164,VNDR00450
09-08-2020,TXN00001734,A00005316,PLC00000235,06-12-2012,27-07-2020,01-08-2020,Life,84.00,44000,Darrel Fitzgerald,Glendale,AZ,85306,Married,58,34,Unemployed,6,Low,Rent,Lower Income,High School,Denied,Major Loss,Ambulance,Yes,Yes,KY,Louisville,4,AGENT00726,No Vendor
09-08-2020,TXN00001735,A00007857,PLC00007184,12-07-2011,05-08-2020,06-08-2020,Mobile,11.63,200,Peter Hermans,Savannah,GA,31415,Married,57,69,Employed,7,Low,Own,Lower Income,High School,Approved,Total Loss,Other,Yes,Yes,AK,Anchorage,4,AGENT01098,VNDR00001
09-08-2020,TXN00001736,A00008545,PLC00005215,14-01-2016,25-07-2020,30-07-2020,Health,115.73,7000,John Morris,Louisville,KY,40229,Married,56,111,Employed,6,Low,Own,Medium Income,High School,Approved,Total Loss,Ambulance,No,Yes,CA,Dublin,12,AGENT00632,No Vendor
09-08-2020,TXN00001737,A00002845,PLC00002511,16-10-2019,25-07-2020,30-07-2020,Life,94.16,63000,Ida Rose,Lynnfield,MA,1940,Married,47,90,Employed,3,Medium,Mortgage,Lower Income,Bachelor,Approved,Total Loss,Police,No,Yes,AL,Montgomery,19,AGENT00390,VNDR00169
09-08-2020,TXN00001738,A00007580,PLC00001268,25-08-2014,28-07-2020,02-08-2020,Property,115.42,18000,Dan Buchholz,Bakersfield,CA,93313,Married,37,28,Employed,6,Low,Own,Medium Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,No,AR,Fayetteville,12,AGENT00311,VNDR00010
09-08-2020,TXN00001739,A00007875,PLC00001894,04-09-2019,28-07-2020,02-08-2020,Property,82.02,36000,Phylis Ness,Anchorage,AK,99502,Married,54,96,Employed,2,Medium,Mortgage,Medium Income,MD,Approved,Major Loss,Other,Yes,No,AR,Fayetteville,10,AGENT01011,VNDR00189
09-08-2020,TXN00001740,A00002044,PLC00006586,06-09-2010,21-07-2020,26-07-2020,Health,118.61,8000,Ann Farber,Agawam,MA,1001,Married,41,84,Employed,2,Medium,Mortgage,Lower Income,High School,Approved,Total Loss,Ambulance,No,No,MD,Crownsville,18,AGENT00796,VNDR00297
09-08-2020,TXN00001741,A00009292,PLC00002238,25-09-2014,23-07-2020,28-07-2020,Property,141.33,11000,Jasmine Lewis,Livermore,CA,94551,Married,38,105,Employed,7,Medium,Own,Higher Income,Bachelor,Approved,Total Loss,Police,Yes,Yes,KY,Louisville,18,AGENT00076,VNDR00115
09-08-2020,TXN00001742,A00002495,PLC00000963,10-05-2015,02-08-2020,04-08-2020,Mobile,10.31,500,Tonya Wheeler,Fayetteville,AR,72703,Single,25,89,Unemployed,2,Medium,Rent,Medium Income,Bachelor,Approved,Major Loss,Police,Yes,Yes,CA,Mountain View,21,AGENT00657,No Vendor
09-08-2020,TXN00001743,A00008615,PLC00009969,14-03-2013,05-08-2020,06-08-2020,Mobile,8.66,100,Scott Hart,Panama City,FL,32401,Married,33,103,Employed,6,Low,Mortgage,Medium Income,High School,Approved,Total Loss,Ambulance,No,Yes,MA,Easton,5,AGENT00967,VNDR00161
09-08-2020,TXN00001744,A00006569,PLC00006282,11-11-2012,06-08-2020,06-08-2020,Property,154.69,35000,Dale Thompson,Washington,DC,20018,Married,28,61,Employed,2,Medium,Mortgage,Medium Income,High School,Approved,Major Loss,Police,No,Yes,CO,Arvada,10,AGENT00380,VNDR00556
09-08-2020,TXN00001745,A00006805,PLC00004356,17-06-2015,20-07-2020,25-07-2020,Health,143.62,1000,Melinda Creger,Washington,DC,20017,Married,48,114,Employed,7,Medium,Own,Lower Income,MD,Approved,Minor Loss,Police,Yes,Yes,CA,Mammoth Lakes,17,AGENT00950,VNDR00012
09-08-2020,TXN00001746,A00006730,PLC00003821,07-11-2017,01-08-2020,04-08-2020,Mobile,9.93,400,Matthew Pelletier,Anchorage,AK,99567,Married,34,112,Employed,2,Medium,Own,Medium Income,Masters,Approved,Total Loss,Police,Yes,Yes,OK,Del City,17,AGENT00758,VNDR00120
09-08-2020,TXN00001747,A00004425,PLC00003266,08-11-2017,07-08-2020,07-08-2020,Life,67.26,11000,George Whorley,Nichols Hills,OK,73116,Single,61,114,Employed,7,Low,Rent,Medium Income,College,Approved,Minor Loss,Ambulance,Yes,No,AL,Montgomery,8,AGENT00099,VNDR00335
09-08-2020,TXN00001748,A00001333,PLC00003061,13-08-2011,05-08-2020,06-08-2020,Health,117.70,6000,Adam Laub,Berkeley,CA,94705,Single,43,19,Employed,7,Medium,Mortgage,Lower Income,Bachelor,Approved,Total Loss,Ambulance,Yes,No,AZ,Glendale,9,AGENT00877,No Vendor
10-08-2020,TXN00001749,A00000909,PLC00007034,06-09-2011,09-08-2020,09-08-2020,Property,148.12,35000,Madlyn Colon,Oklahoma City,OK,73139,Married,37,44,Employed,5,Medium,Rent,Medium Income,Masters,Approved,Total Loss,Police,No,Yes,AZ,Glendale,11,AGENT00936,No Vendor
10-08-2020,TXN00001750,A00009477,PLC00001190,17-03-2013,25-07-2020,30-07-2020,Health,173.46,19000,Terry Tibbert,Louisville,KY,40219,Married,36,32,Employed,6,Low,Own,Lower Income,Bachelor,Approved,Minor Loss,None,Yes,Yes,AZ,Glendale,13,AGENT00943,No Vendor
10-08-2020,TXN00001751,A00007146,PLC00001615,11-07-2014,08-08-2020,08-08-2020,Property,139.05,31000,Edward Menden,Newfane,VT,5345,Married,56,67,Employed,3,Medium,Mortgage,Higher Income,High School,Approved,Total Loss,Ambulance,Yes,Yes,AK,Anchorage,18,AGENT01162,No Vendor
10-08-2020,TXN00001752,A00006281,PLC00007720,07-09-2013,07-08-2020,07-08-2020,Motor,96.55,6000,Billy Macaraeg,Sutter Creek,CA,95685,Married,42,86,Unemployed,4,High,Mortgage,Higher Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,OK,Oklahoma City,20,AGENT01034,VNDR00315
10-08-2020,TXN00001753,A00001303,PLC00001469,31-08-2018,02-08-2020,05-08-2020,Health,196.80,13000,Brian Phillips,Nashville,TN,37013,Single,31,41,Employed,7,Low,Mortgage,Lower Income,College,Denied,Major Loss,Police,Yes,Yes,AR,Fayetteville,13,AGENT00503,No Vendor
10-08-2020,TXN00001754,A00001391,PLC00004550,01-11-2013,08-08-2020,08-08-2020,Travel,94.13,1000,Mary Fountain,Nashville,TN,37205,Married,34,34,Unemployed,2,Low,Mortgage,Medium Income,MD,Approved,Total Loss,Police,No,Yes,AL,Montgomery,3,AGENT00069,No Vendor
10-08-2020,TXN00001755,A00002279,PLC00009291,28-09-2017,25-07-2020,30-07-2020,Motor,137.37,4000,Benny Johnson,Hingham,MA,2043,Married,30,64,Employed,7,Low,Mortgage,Medium Income,High School,Approved,Minor Loss,Ambulance,No,Yes,AR,Farmington,5,AGENT00227,VNDR00156
10-08-2020,TXN00001756,A00007719,PLC00002103,29-06-2013,24-07-2020,29-07-2020,Life,52.10,65000,Donnie Williams,Glendale,AZ,85301,Married,33,33,Employed,6,High,Mortgage,Lower Income,Bachelor,Approved,Major Loss,Ambulance,Yes,Yes,CT,Manchester,21,AGENT00677,VNDR00274
10-08-2020,TXN00001757,A00008708,PLC00000777,13-07-2013,02-08-2020,05-08-2020,Health,100.47,8000,Ruth Lawton,Savannah,GA,31406,Married,38,64,Employed,7,Medium,Rent,Higher Income,High School,Approved,Minor Loss,Police,Yes,No,AZ,Glendale,1,AGENT00130,No Vendor
10-08-2020,TXN00001758,A00005417,PLC00000820,08-11-2014,29-07-2020,03-08-2020,Travel,60.39,3000,Warren Harrison,Wakefield,MA,1880,Married,46,100,Employed,2,Medium,Own,Higher Income,High School,Approved,Major Loss,Ambulance,No,Yes,CA,Fremont,5,AGENT01125,VNDR00087
10-08-2020,TXN00001759,A00003182,PLC00009260,16-09-2016,28-07-2020,02-08-2020,Health,107.91,3000,Diane Brownlow,Louisville,KY,40272,Married,32,8,Employed,7,Low,Rent,Higher Income,High School,Approved,Minor Loss,Ambulance,Yes,No,GA,Savannah,15,AGENT00905,VNDR00296
10-08-2020,TXN00001760,A00008394,PLC00000057,15-11-2010,08-08-2020,08-08-2020,Mobile,7.41,700,Linda Neal,Anchorage,AK,99503,Single,56,107,Employed,4,Medium,Own,Medium Income,Bachelor,Approved,Total Loss,Police,No,No,CA,Fremont,13,AGENT00843,VNDR00523
10-08-2020,TXN00001761,A00007915,PLC00004107,30-11-2019,30-07-2020,04-08-2020,Travel,64.58,4000,Pauline Grollimund,Arvada,CO,80004,Married,26,75,Employed,7,Medium,Own,Medium Income,High School,Approved,Total Loss,None,Yes,No,TN,Nashville,0,AGENT00963,VNDR00161
10-08-2020,TXN00001762,A00008635,PLC00000868,27-09-2016,28-07-2020,02-08-2020,Life,89.01,63000,Alberta Powell,Louisville,KY,40245,Married,53,65,Employed,3,Medium,Rent,Medium Income,Bachelor,Approved,Total Loss,Police,No,No,CO,Arvada,21,AGENT00036,VNDR00242
10-08-2020,TXN00001763,A00006158,PLC00006368,19-03-2014,08-08-2020,08-08-2020,Property,145.11,12000,Trista Villalobos,Montgomery,AL,36106,Married,27,28,Employed,2,Medium,Rent,Medium Income,Masters,Approved,Total Loss,Ambulance,No,Yes,MD,Hanover,1,AGENT00873,VNDR00597
10-08-2020,TXN00001764,A00005027,PLC00000625,08-12-2016,27-07-2020,01-08-2020,Mobile,9.00,400,Clark Rosa,Fayetteville,AR,72703,Single,59,85,Employed,6,Medium,Mortgage,Higher Income,Masters,Approved,Total Loss,None,Yes,Yes,AK,Anchorage,18,AGENT00654,VNDR00521
10-08-2020,TXN00001765,A00007077,PLC00000230,07-07-2011,28-07-2020,02-08-2020,Property,115.22,28000,Lori Leedy,Manchester,CT,6040,Single,27,60,Employed,3,Medium,Mortgage,Medium Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,No,KY,Louisville,22,AGENT00234,VNDR00399
10-08-2020,TXN00001766,A00000938,PLC00002660,05-03-2015,04-08-2020,06-08-2020,Health,194.05,18000,Rachel Ramirez,Anchorage,AK,99507,Married,49,28,Employed,3,Low,Mortgage,Medium Income,College,Approved,Total Loss,None,Yes,Yes,VT,Guildhall,3,AGENT00814,VNDR00407
10-08-2020,TXN00001767,A00001676,PLC00009872,06-06-2012,28-07-2020,02-08-2020,Mobile,7.71,700,Melissa Moralez,Pueblo,CO,81006,Single,57,61,Employed,2,Medium,Rent,Lower Income,High School,Approved,Minor Loss,Ambulance,No,Yes,VT,Colchester,23,AGENT00470,VNDR00585
10-08-2020,TXN00001768,A00004281,PLC00005729,08-10-2010,07-08-2020,07-08-2020,Travel,51.26,5000,Sharon Carrell,Fayetteville,AR,72701,Single,57,44,Employed,7,Medium,Own,Medium Income,High School,Approved,Total Loss,Ambulance,Yes,Yes,CA,Fremont,8,AGENT01185,VNDR00161
10-08-2020,TXN00001769,A00001573,PLC00006056,13-07-2018,21-07-2020,26-07-2020,Motor,110.64,4000,Lawrence Larson,Washington,DC,20012,Single,57,49,Unemployed,4,Medium,Rent,Lower Income,Bachelor,Approved,Major Loss,Police,Yes,No,MD,Pasadena,0,AGENT00534,VNDR00248
